People;Appliances
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.0;0.06999999999999999
0.13999999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.42;0.7
0.5599999999999999;0.42
0.5599999999999999;0.27999999999999997
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.13999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.7;0.06999999999999999
0.5599999999999999;0.13999999999999999
0.27999999999999997;0.27999999999999997
0.13999999999999999;0.5599999999999999
0.0;0.13999999999999999
0.0;0.06999999999999999
